Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Sales category,Quantity,Discount, Profit ,Profit Status
7864,CA-2015-143364,14-02-2038,17-05-2038,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,272.74,Medium,3,0.2,-64.77,Loss
7865,CA-2015-143364,15-02-2038,18-05-2038,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.5,Low,4,0.2,6.7,Profit
7866,CA-2015-143364,16-02-2038,19-05-2038,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-CH-10004287,Furniture,Chairs,Safco Arco Folding Chair,441.92,Medium,2,0.2,49.72,Profit
7867,CA-2015-143364,17-02-2038,20-05-2038,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.76,Medium,6,0.7,-191.65,Loss
7868,CA-2014-100972,18-02-2038,21-05-2038,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44,Medium,3,0,79.89,Profit
7869,CA-2016-136994,19-02-2038,22-05-2038,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 X 5 White Forms Per Page",13.38,Low,2,0,6.15,Profit
7870,US-2017-166233,20-02-2038,23-05-2038,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002167,Technology,Accessories,Imation 8Gb Micro Traveldrive Usb 2.0 Flash Drive,24,Low,2,0.2,-2.7,Loss
7871,CA-2017-122112,21-02-2038,24-05-2038,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.45,Low,4,0.2,8.86,Profit
7872,CA-2016-101672,22-02-2038,25-05-2038,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels And Starter Set,6.16,Low,2,0,2.96,Profit
7873,CA-2016-101672,23-02-2038,26-05-2038,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,915.14,High,4,0.2,102.95,Profit
7874,CA-2016-101672,24-02-2038,27-05-2038,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,Low,2,0,3.85,Profit
7875,CA-2016-101672,25-02-2038,28-05-2038,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,Low,2,0,45.98,Profit
7876,CA-2017-168403,26-02-2038,29-05-2038,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.1,Low,6,0.2,11.28,Profit
7877,CA-2017-168403,27-02-2038,30-05-2038,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet Surgemaster Home Series,11.18,Low,1,0.2,0.84,Profit
7878,CA-2015-148705,28-02-2038,31-05-2038,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,Low,2,0.2,1.76,Profit
7879,CA-2016-160241,01-03-2038,01-06-2038,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat W/ Average Lip, 45"" X 53""",242.18,Medium,4,0.6,-302.72,Loss
7880,CA-2016-155747,02-03-2038,02-06-2038,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.18,Medium,2,0.4,-118.01,Loss
7881,CA-2017-118017,03-03-2038,03-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.34,Low,6,0.2,1,Profit
7882,CA-2017-118017,04-03-2038,04-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 Gb,76.75,Low,6,0.2,10.55,Profit
7884,CA-2017-118017,05-03-2038,05-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 X 5 Forms Per Page, 400 Sets Per Book",10.32,Low,2,0.2,3.74,Profit
7885,CA-2017-118017,06-03-2038,06-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",47.32,Low,7,0.2,5.92,Profit
7886,CA-2017-118017,07-03-2038,07-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004351,Furniture,Furnishings,Staple-Based Wall Hangings,23.38,Low,3,0.2,7.01,Profit
7887,CA-2017-118017,08-03-2038,08-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,Low,5,0.2,3.34,Profit
7888,CA-2017-118017,09-03-2038,09-06-2038,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,FUR-FU-10004053,Furniture,Furnishings,Dax Two-Tone Silver Metal Document Frame,16.19,Low,1,0.2,4.66,Profit
7889,CA-2016-113117,10-03-2038,10-06-2038,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Davis,California,95616,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,Low,5,0,15.55,Profit
7890,CA-2016-148684,11-03-2038,11-06-2038,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,19.89,Low,9,0,5.37,Profit
7891,CA-2016-148684,12-03-2038,12-06-2038,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound Pc Gaming Headset,399.98,Medium,2,0,171.99,Profit
7892,CA-2016-148684,13-03-2038,13-06-2038,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",343.85,Medium,5,0,137.54,Profit
7893,CA-2016-148684,14-03-2038,14-06-2038,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,106.32,Medium,3,0,49.97,Profit
7894,CA-2017-125367,15-03-2038,15-06-2038,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10011,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool For Ring Binders,13.92,Low,3,0.2,4.35,Profit
7895,CA-2017-124744,16-03-2038,16-06-2038,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4,Low,5,0,40.38,Profit
7896,CA-2017-124744,17-03-2038,17-06-2038,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,Low,2,0,3.06,Profit
7897,CA-2017-124744,18-03-2038,18-06-2038,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,26003,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84,Medium,8,0,219.44,Profit
7898,CA-2017-128363,19-03-2038,19-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master Ii 8-Outlet Surge Protector,272.05,Medium,7,0.2,30.61,Profit
7899,CA-2017-128363,20-03-2038,20-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-BI-10001359,Office Supplies,Binders,Gbc Docubind Tl300 Electric Binding System,"1,614.58",Very High,6,0.7,"-1,237.85",Loss
7900,CA-2017-128363,21-03-2038,21-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32,Low,5,0.2,9.12,Profit
7901,CA-2017-128363,22-03-2038,22-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7Gb Dvd-R 5/Pack,1.58,Low,2,0.2,0.48,Profit
7902,CA-2017-128363,23-03-2038,23-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat For Low To Medium Pile Carpets,31.98,Low,1,0.2, -   ,Profit
7903,CA-2017-128363,24-03-2038,24-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,Low,5,0.2,4.8,Profit
7904,CA-2017-128363,25-03-2038,25-06-2038,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.65,Medium,2,0.2,47.66,Profit
7905,CA-2015-126669,26-03-2038,26-06-2038,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,76.64,Low,2,0.2,26.82,Profit
7906,US-2015-118766,27-03-2038,27-06-2038,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple Envelope,4.46,Low,1,0.2,1.67,Profit
7907,US-2015-118766,28-03-2038,28-06-2038,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements For Hole-Punch Pages,3.96,Low,10,0.8,-6.93,Loss
7908,CA-2016-112585,29-03-2038,29-06-2038,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,High,2,0,178.91,Profit
7909,CA-2016-149762,30-03-2038,30-06-2038,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,268.7,Medium,3,0.2,6.72,Profit
7910,CA-2016-149762,31-03-2038,01-07-2038,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,Low,8,0,5.92,Profit
7911,CA-2016-149762,01-04-2038,02-07-2038,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,Low,3,0,7.31,Profit
7912,CA-2016-149762,02-04-2038,03-07-2038,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,95037,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,Medium,2,0.15,-12.1,Loss
7913,CA-2016-167605,03-04-2038,04-07-2038,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" X 58"", Clear",30.34,Low,2,0.6,-31.86,Loss
7914,US-2017-105697,04-04-2038,05-07-2038,First Class,JE-15715,Joe Elijah,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote With Clear Snap-On Lid, Black Granite",25.7,Low,2,0.2,1.93,Profit
7915,CA-2017-165323,05-04-2038,06-07-2038,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988Dt Refurbished Printer,"3,404.50",Very High,5,0,"1,668.21",Profit
7916,CA-2017-165323,06-04-2038,07-07-2038,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital Datatraveler 64Gb Usb 2.0,101.34,Medium,3,0,8.11,Profit
7917,CA-2015-110891,07-04-2038,08-07-2038,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37,Medium,4,0.3,-93.47,Loss
7918,CA-2017-100783,08-04-2038,09-07-2038,Second Class,JK-16120,Julie Kriz,Home Office,United States,Garland,Texas,75043,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",30.38,Low,1,0.2,3.8,Profit
7919,CA-2015-152513,09-04-2038,10-07-2038,Second Class,JP-16135,Julie Prescott,Home Office,United States,San Diego,California,92024,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder With Round Locking Rings,22.85,Low,2,0.2,7.43,Profit
7920,CA-2017-139822,10-04-2038,11-07-2038,Standard Class,Dp-13240,Dean Percer,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10000943,Office Supplies,Storage,Eldon Profile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,Low,2,0,10.81,Profit
7921,CA-2017-139822,11-04-2038,12-07-2038,Standard Class,Dp-13240,Dean Percer,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard With Mouse,59.98,Low,2,0,10.8,Profit
7922,CA-2017-107713,12-04-2038,13-07-2038,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,Medium,3,0,81.92,Profit
7923,CA-2017-134096,13-04-2038,14-07-2038,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Technology,Phones,Vtech Cs6719,383.96,Medium,5,0.2,38.4,Profit
7924,CA-2017-134096,14-04-2038,15-07-2038,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,Low,3,0.7,-11.42,Loss
7925,CA-2016-125843,15-04-2038,16-07-2038,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty Ezd Binder With Locking Rings,22.32,Low,4,0,10.71,Profit
7926,CA-2016-125843,16-04-2038,17-07-2038,First Class,RF-19840,Roy Französisch,Consumer,United States,Springfield,Virginia,22153,South,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels For Top Tab Filing,103.6,Medium,7,0,51.8,Profit
7927,CA-2017-120404,17-04-2038,18-07-2038,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7Gb Dvd+R 5/Pack,2.97,Low,3,0,1.34,Profit
7928,CA-2017-120404,18-04-2038,19-07-2038,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,TEC-PH-10001363,Technology,Phones,Apple Iphone 5S,569.99,High,1,0,171,Profit
7929,CA-2017-120404,19-04-2038,20-07-2038,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,Low,3,0,9.17,Profit
7930,CA-2017-167549,20-04-2038,21-07-2038,First Class,EM-14200,Evan Minnotte,Home Office,United States,Dallas,Texas,75217,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.12,Medium,6,0.3,-4.26,Loss
7931,CA-2016-120082,21-04-2038,22-07-2038,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,Low,3,0,17.86,Profit
7932,US-2016-168095,22-04-2038,23-07-2038,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,Medium,3,0.2,23.03,Profit
7933,US-2016-168095,23-04-2038,24-07-2038,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Portland,Oregon,97206,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,Medium,5,0.2,34.29,Profit
7934,CA-2017-166093,24-04-2038,25-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple Envelope,23.36,Low,2,0,11.68,Profit
7935,CA-2017-166093,25-04-2038,26-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,TEC-PH-10002564,Technology,Phones,Otterbox Defender Series Case - Samsung Galaxy S4,71.98,Low,3,0.2,9,Profit
7936,CA-2017-166093,26-04-2038,27-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,Low,2,0,3.85,Profit
7937,CA-2017-166093,27-04-2038,28-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool For Ring Binders, Clear",13.92,Low,3,0.2,4.87,Profit
7938,CA-2017-166093,28-04-2038,29-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,"2,518.29",Very High,9,0,654.76,Profit
7939,CA-2017-166093,29-04-2038,30-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File With Lock,540.57,High,3,0,140.55,Profit
7940,CA-2017-166093,30-04-2038,31-07-2038,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10004230,Office Supplies,Binders,Gbc Recycled Grain Textured Covers,221.06,Medium,8,0.2,77.37,Profit
7941,CA-2016-146325,01-05-2038,01-08-2038,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,Low,2,0.2,-9.16,Loss
7942,CA-2016-146325,02-05-2038,02-08-2038,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File With Scoop Front Design, Black",134.8,Medium,10,0,35.05,Profit
7943,CA-2017-134194,03-05-2038,03-08-2038,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.58,Low,9,0.8,-59.37,Loss
7944,CA-2017-134194,04-05-2038,04-08-2038,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple Remover,44.69,Low,7,0.2,5.03,Profit
7945,CA-2017-134194,05-05-2038,05-08-2038,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.74,Low,2,0.2,2.38,Profit
7946,CA-2017-134194,06-05-2038,06-08-2038,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,Low,5,0.8,-65.57,Loss
7947,CA-2017-134194,07-05-2038,07-08-2038,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging Dubllock Ring Binders",3.17,Low,3,0.8,-5.07,Loss
7948,CA-2014-131009,08-05-2038,08-08-2038,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands By Plymouth,18.84,Low,5,0.2,-3.53,Loss
7949,CA-2014-131009,09-05-2038,09-08-2038,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,Medium,6,0.3, -   ,Profit
